R1;40;432185;7332972532481;STRETCH OXFORD GINGHAM;455;455;34;;40;Stk;;325,00;;10,0000;;950,00;WOMEN;;;;;160001;Gant Global AB;432185;325,00;;;;;;950,00;;201601;432185-455.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=410;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;153,43;;;;;;;;;;0;;;;;;;0;
R1;40;432185;7332972532498;STRETCH OXFORD GINGHAM;455;455;36;;40;Stk;;325,00;;10,0000;;950,00;WOMEN;;;;;160001;Gant Global AB;432185;325,00;;;;;;950,00;;201601;432185-455.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=430;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;153,43;;;;;;;;;;0;;;;;;;0;
R1;40;432185;7332972532504;STRETCH OXFORD GINGHAM;455;455;38;;40;Stk;;325,00;;10,0000;;950,00;WOMEN;;;;;160001;Gant Global AB;432185;325,00;;;;;;950,00;;201601;432185-455.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=450;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;153,43;;;;;;;;;;0;;;;;;;0;
R1;40;432185;7332972532511;STRETCH OXFORD GINGHAM;455;455;40;;40;Stk;;325,00;;10,0000;;950,00;WOMEN;;;;;160001;Gant Global AB;432185;325,00;;;;;;950,00;;201601;432185-455.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=470;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;153,43;;;;;;;;;;0;;;;;;;0;
R1;40;432185;7332972532528;STRETCH OXFORD GINGHAM;455;455;42;;40;Stk;;325,00;;10,0000;;950,00;WOMEN;;;;;160001;Gant Global AB;432185;325,00;;;;;;950,00;;201601;432185-455.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=490;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;153,43;;;;;;;;;;0;;;;;;;0;
R1;40;432185;7332972532535;STRETCH OXFORD GINGHAM;455;455;44;;40;Stk;;325,00;;10,0000;;950,00;WOMEN;;;;;160001;Gant Global AB;432185;325,00;;;;;;950,00;;201601;432185-455.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=510;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;153,43;;;;;;;;;;0;;;;;;;0;
R1;40;432185;7332972532542;STRETCH OXFORD GINGHAM;455;455;46;;40;Stk;;325,00;;10,0000;;950,00;WOMEN;;;;;160001;Gant Global AB;432185;325,00;;;;;;950,00;;201601;432185-455.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=530;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;153,43;;;;;;;;;;0;;;;;;;0;
R1;40;432185;7325700651622;STRETCH OXFORD GINGHAM;517;517;34;;40;Stk;;325,00;;10,0000;;950,00;WOMEN;;;;;160001;Gant Global AB;432185;325,00;;;;;;950,00;;201601;432185-517.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=410;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;153,43;;;;;;;;;;0;;;;;;;0;
R1;40;432185;7325700651639;STRETCH OXFORD GINGHAM;517;517;36;;40;Stk;;325,00;;10,0000;;950,00;WOMEN;;;;;160001;Gant Global AB;432185;325,00;;;;;;950,00;;201601;432185-517.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=430;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;153,43;;;;;;;;;;0;;;;;;;0;
R1;40;432185;7325700651646;STRETCH OXFORD GINGHAM;517;517;38;;40;Stk;;325,00;;10,0000;;950,00;WOMEN;;;;;160001;Gant Global AB;432185;325,00;;;;;;950,00;;201601;432185-517.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=450;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;153,43;;;;;;;;;;0;;;;;;;0;
R1;40;432185;7325700651653;STRETCH OXFORD GINGHAM;517;517;40;;40;Stk;;325,00;;10,0000;;950,00;WOMEN;;;;;160001;Gant Global AB;432185;325,00;;;;;;950,00;;201601;432185-517.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=470;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;153,43;;;;;;;;;;0;;;;;;;0;
R1;40;432185;7325700651660;STRETCH OXFORD GINGHAM;517;517;42;;40;Stk;;325,00;;10,0000;;950,00;WOMEN;;;;;160001;Gant Global AB;432185;325,00;;;;;;950,00;;201601;432185-517.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=490;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;153,43;;;;;;;;;;0;;;;;;;0;
R1;40;432185;7325700651677;STRETCH OXFORD GINGHAM;517;517;44;;40;Stk;;325,00;;10,0000;;950,00;WOMEN;;;;;160001;Gant Global AB;432185;325,00;;;;;;950,00;;201601;432185-517.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=510;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;153,43;;;;;;;;;;0;;;;;;;0;
R1;40;432185;7325700651684;STRETCH OXFORD GINGHAM;517;517;46;;40;Stk;;325,00;;10,0000;;950,00;WOMEN;;;;;160001;Gant Global AB;432185;325,00;;;;;;950,00;;201601;432185-517.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=530;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;153,43;;;;;;;;;;0;;;;;;;0;
R1;40;432482;7325700944557;G. BARRE COTTON LINEN SHIRT;455;455;34;;40;Stk;;515,00;;10,0000;;1500,00;WOMEN;;;;;160002;Gant Global AB;432482;515,00;;;;;;1500,00;;201601;432482-455.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=410;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;262,73;;;;;;;;;;0;;;;;;;0;
R1;40;432482;7325700944564;G. BARRE COTTON LINEN SHIRT;455;455;36;;40;Stk;;515,00;;10,0000;;1500,00;WOMEN;;;;;160002;Gant Global AB;432482;515,00;;;;;;1500,00;;201601;432482-455.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=430;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;262,73;;;;;;;;;;0;;;;;;;0;
R1;40;432482;7325700944571;G. BARRE COTTON LINEN SHIRT;455;455;38;;40;Stk;;515,00;;10,0000;;1500,00;WOMEN;;;;;160002;Gant Global AB;432482;515,00;;;;;;1500,00;;201601;432482-455.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=450;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;262,73;;;;;;;;;;0;;;;;;;0;
R1;40;432482;7325700944588;G. BARRE COTTON LINEN SHIRT;455;455;40;;40;Stk;;515,00;;10,0000;;1500,00;WOMEN;;;;;160002;Gant Global AB;432482;515,00;;;;;;1500,00;;201601;432482-455.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=470;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;262,73;;;;;;;;;;0;;;;;;;0;
R1;40;432482;7325700944595;G. BARRE COTTON LINEN SHIRT;455;455;42;;40;Stk;;515,00;;10,0000;;1500,00;WOMEN;;;;;160002;Gant Global AB;432482;515,00;;;;;;1500,00;;201601;432482-455.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=490;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;262,73;;;;;;;;;;0;;;;;;;0;
R1;40;432482;7325700944625;G. BARRE COTTON LINEN SHIRT;663;663;34;;40;Stk;;515,00;;10,0000;;1500,00;WOMEN;;;;;160002;Gant Global AB;432482;515,00;;;;;;1500,00;;201601;432482-663.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=410;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;262,73;;;;;;;;;;0;;;;;;;0;
R1;40;432482;7325700944632;G. BARRE COTTON LINEN SHIRT;663;663;36;;40;Stk;;515,00;;10,0000;;1500,00;WOMEN;;;;;160002;Gant Global AB;432482;515,00;;;;;;1500,00;;201601;432482-663.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=430;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;262,73;;;;;;;;;;0;;;;;;;0;
R1;40;432482;7325700944649;G. BARRE COTTON LINEN SHIRT;663;663;38;;40;Stk;;515,00;;10,0000;;1500,00;WOMEN;;;;;160002;Gant Global AB;432482;515,00;;;;;;1500,00;;201601;432482-663.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=450;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;262,73;;;;;;;;;;0;;;;;;;0;
R1;40;432482;7325700944656;G. BARRE COTTON LINEN SHIRT;663;663;40;;40;Stk;;515,00;;10,0000;;1500,00;WOMEN;;;;;160002;Gant Global AB;432482;515,00;;;;;;1500,00;;201601;432482-663.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=470;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;262,73;;;;;;;;;;0;;;;;;;0;
R1;40;432482;7325700944663;G. BARRE COTTON LINEN SHIRT;663;663;42;;40;Stk;;515,00;;10,0000;;1500,00;WOMEN;;;;;160002;Gant Global AB;432482;515,00;;;;;;1500,00;;201601;432482-663.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=490;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;262,73;;;;;;;;;;0;;;;;;;0;
R1;40;450963;7325700647939;BC. VOILE TUNIC DRESS;812;812;34;;40;Stk;;445,00;;10,0000;;1300,00;WOMEN;;;;;210091;Gant Global AB;450963;445,00;;;;;;1300,00;;201601;450963-812.jpg;nConcept=1|cConceptname=GANT|SeqNrStr=410;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;214,1;;;;;;;;;;0;;;;;;;0;
R1;40;450963;7325700647946;BC. VOILE TUNIC DRESS;812;812;36;;40;Stk;;445,00;;10,0000;;1300,00;WOMEN;;;;;210091;Gant Global AB;450963;445,00;;;;;;1300,00;;201601;450963-812.jpg;nConcept=1|cConceptname=GANT|SeqNrStr=430;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;214,1;;;;;;;;;;0;;;;;;;0;
R1;40;450963;7325700647953;BC. VOILE TUNIC DRESS;812;812;38;;40;Stk;;445,00;;10,0000;;1300,00;WOMEN;;;;;210091;Gant Global AB;450963;445,00;;;;;;1300,00;;201601;450963-812.jpg;nConcept=1|cConceptname=GANT|SeqNrStr=450;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;214,1;;;;;;;;;;0;;;;;;;0;
R1;40;450963;7325700647960;BC. VOILE TUNIC DRESS;812;812;40;;40;Stk;;445,00;;10,0000;;1300,00;WOMEN;;;;;210091;Gant Global AB;450963;445,00;;;;;;1300,00;;201601;450963-812.jpg;nConcept=1|cConceptname=GANT|SeqNrStr=470;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;214,1;;;;;;;;;;0;;;;;;;0;
R1;40;450963;7325700647977;BC. VOILE TUNIC DRESS;812;812;42;;40;Stk;;445,00;;10,0000;;1300,00;WOMEN;;;;;210091;Gant Global AB;450963;445,00;;;;;;1300,00;;201601;450963-812.jpg;nConcept=1|cConceptname=GANT|SeqNrStr=490;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;214,1;;;;;;;;;;0;;;;;;;0;
R1;40;450963;7325700647984;BC. VOILE TUNIC DRESS;812;812;44;;40;Stk;;445,00;;10,0000;;1300,00;WOMEN;;;;;210091;Gant Global AB;450963;445,00;;;;;;1300,00;;201601;450963-812.jpg;nConcept=1|cConceptname=GANT|SeqNrStr=510;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;214,1;;;;;;;;;;0;;;;;;;0;
R1;40;450975;7325700945134;G. DENIM SHIRT DRESS;989;989;36;;40;Stk;;1100,00;;10,0000;;3200,00;WOMEN;;;;;210001;Gant Global AB;450975;1100,00;;;;;;3200,00;;201601;450975-989.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=430;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;551,04;;;;;;;;;;0;;;;;;;0;
R1;40;450975;7325700945141;G. DENIM SHIRT DRESS;989;989;38;;40;Stk;;1100,00;;10,0000;;3200,00;WOMEN;;;;;210001;Gant Global AB;450975;1100,00;;;;;;3200,00;;201601;450975-989.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=450;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;551,04;;;;;;;;;;0;;;;;;;0;
R1;40;450975;7325700945158;G. DENIM SHIRT DRESS;989;989;40;;40;Stk;;1100,00;;10,0000;;3200,00;WOMEN;;;;;210001;Gant Global AB;450975;1100,00;;;;;;3200,00;;201601;450975-989.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=470;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;551,04;;;;;;;;;;0;;;;;;;0;
R1;40;450975;7325700945165;G. DENIM SHIRT DRESS;989;989;42;;40;Stk;;1100,00;;10,0000;;3200,00;WOMEN;;;;;210001;Gant Global AB;450975;1100,00;;;;;;3200,00;;201601;450975-989.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=490;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;551,04;;;;;;;;;;0;;;;;;;0;
R1;40;450975;7325700945172;G. DENIM SHIRT DRESS;989;989;44;;40;Stk;;1100,00;;10,0000;;3200,00;WOMEN;;;;;210001;Gant Global AB;450975;1100,00;;;;;;3200,00;;201601;450975-989.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=510;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;551,04;;;;;;;;;;0;;;;;;;0;
